,0,1
0,0,1
1,0,8
2,0,28
3,0,46
4,0,37
5,1,0
6,1,34
7,1,17
8,1,2
9,1,37
10,2,25
11,2,1
12,2,34
13,2,36
14,2,42
15,3,19
16,3,6
17,3,29
18,3,9
19,3,5
20,4,15
21,4,13
22,4,11
23,4,10
24,4,38
25,5,28
26,5,32
27,5,6
28,5,50
29,5,33
30,6,9
31,6,5
32,6,19
33,6,29
34,6,32
35,7,11
36,7,10
37,7,13
38,7,38
39,7,60
40,8,30
41,8,20
42,8,37
43,8,22
44,8,0
45,9,6
46,9,29
47,9,19
48,9,33
49,9,26
50,10,11
51,10,7
52,10,13
53,10,60
54,10,38
55,11,10
56,11,13
57,11,7
58,11,38
59,11,60
60,12,18
61,12,40
62,12,17
63,12,5
64,12,26
65,13,11
66,13,15
67,13,10
68,13,7
69,13,4
70,14,17
71,14,18
72,14,41
73,14,34
74,14,68
75,15,13
76,15,4
77,15,31
78,15,24
79,15,35
80,16,52
81,16,9
82,16,30
83,16,29
84,16,55
85,17,14
86,17,18
87,17,41
88,17,26
89,17,33
90,18,26
91,18,17
92,18,33
93,18,12
94,18,41
95,19,9
96,19,6
97,19,3
98,19,43
99,19,29
100,20,8
101,20,37
102,20,30
103,20,36
104,20,80
105,21,27
106,21,47
107,21,35
108,21,92
109,21,81
110,22,33
111,22,26
112,22,50
113,22,29
114,22,8
115,23,10
116,23,11
117,23,38
118,23,72
119,23,7
120,24,31
121,24,35
122,24,15
123,24,83
124,24,81
125,25,2
126,25,34
127,25,45
128,25,42
129,25,53
130,26,33
131,26,18
132,26,29
133,26,22
134,26,50
135,27,21
136,27,92
137,27,10
138,27,38
139,27,35
140,28,5
141,28,32
142,28,50
143,28,6
144,28,33
145,29,36
146,29,33
147,29,9
148,29,26
149,29,6
150,30,8
151,30,36
152,30,37
153,30,20
154,30,29
155,31,24
156,31,35
157,31,15
158,31,47
159,31,81
160,32,28
161,32,5
162,32,43
163,32,50
164,32,48
165,33,26
166,33,50
167,33,29
168,33,22
169,33,36
170,34,1
171,34,25
172,34,59
173,34,17
174,34,37
175,35,31
176,35,24
177,35,15
178,35,13
179,35,70
180,36,29
181,36,37
182,36,30
183,36,33
184,36,41
185,37,36
186,37,30
187,37,20
188,37,8
189,37,41
190,38,64
191,38,7
192,38,11
193,38,10
194,38,90
195,39,61
196,39,37
197,39,87
198,39,54
199,39,74
200,40,62
201,40,12
202,40,66
203,40,32
204,40,28
205,41,36
206,41,33
207,41,26
208,41,17
209,41,18
210,42,45
211,42,25
212,42,53
213,42,71
214,42,79
215,43,32
216,43,19
217,43,5
218,43,50
219,43,28
220,44,54
221,44,49
222,44,74
223,44,63
224,44,88
225,45,42
226,45,53
227,45,79
228,45,71
229,45,25
230,46,28
231,46,62
232,46,0
233,46,56
234,46,32
235,47,101
236,47,81
237,47,31
238,47,96
239,47,21
240,48,82
241,48,76
242,48,56
243,48,55
244,48,32
245,49,54
246,49,44
247,49,74
248,49,56
249,49,39
250,50,33
251,50,28
252,50,66
253,50,67
254,50,26
255,51,60
256,51,13
257,51,35
258,51,10
259,51,24
260,52,16
261,52,55
262,52,95
263,52,30
264,52,75
265,53,45
266,53,79
267,53,42
268,53,71
269,53,25
270,54,56
271,54,65
272,54,76
273,54,44
274,54,48
275,55,82
276,55,48
277,55,52
278,55,95
279,55,89
280,56,54
281,56,48
282,56,76
283,56,65
284,56,32
285,57,7
286,57,38
287,57,99
288,57,64
289,57,27
290,58,87
291,58,61
292,58,84
293,58,39
294,58,37
295,59,85
296,59,61
297,59,34
298,59,97
299,59,108
300,60,93
301,60,10
302,60,11
303,60,13
304,60,98
305,61,97
306,61,87
307,61,59
308,61,39
309,61,85
310,62,40
311,62,50
312,62,66
313,62,32
314,62,28
315,63,88
316,63,94
317,63,124
318,63,103
319,63,116
320,64,38
321,64,90
322,64,78
323,64,70
324,64,134
325,65,117
326,65,56
327,65,54
328,65,103
329,65,32
330,66,50
331,66,100
332,66,68
333,66,111
334,66,69
335,67,50
336,67,69
337,67,100
338,67,28
339,67,111
340,68,66
341,68,106
342,68,102
343,68,84
344,68,139
345,69,67
346,69,100
347,69,66
348,69,111
349,69,106
350,70,78
351,70,98
352,70,77
353,70,135
354,70,60
355,71,79
356,71,45
357,71,73
358,71,42
359,71,53
360,72,98
361,72,60
362,72,96
363,72,70
364,72,134
365,73,71
366,73,117
367,73,109
368,73,116
369,73,131
370,74,44
371,74,49
372,74,39
373,74,61
374,74,54
375,75,80
376,75,95
377,75,119
378,75,37
379,75,52
380,76,82
381,76,86
382,76,48
383,76,89
384,76,56
385,77,90
386,77,105
387,77,114
388,77,70
389,77,101
390,78,70
391,78,120
392,78,90
393,78,128
394,78,121
395,79,45
396,79,109
397,79,71
398,79,53
399,79,42
400,80,75
401,80,20
402,80,126
403,80,36
404,80,37
405,81,83
406,81,115
407,81,47
408,81,101
409,81,96
410,82,76
411,82,89
412,82,86
413,82,48
414,82,55
415,83,115
416,83,96
417,83,81
418,83,24
419,83,31
420,84,102
421,84,87
422,84,68
423,84,85
424,84,97
425,85,59
426,85,97
427,85,87
428,85,118
429,85,108
430,86,76
431,86,82
432,86,119
433,86,89
434,86,95
435,87,85
436,87,94
437,87,61
438,87,97
439,87,110
440,88,63
441,88,124
442,88,116
443,88,103
444,88,131
445,89,82
446,89,95
447,89,86
448,89,76
449,89,55
450,90,121
451,90,114
452,90,64
453,90,78
454,90,77
455,91,122
456,91,126
457,91,111
458,91,100
459,91,50
460,92,99
461,92,114
462,92,21
463,92,27
464,92,98
465,93,60
466,93,134
467,93,98
468,93,64
469,93,135
470,94,136
471,94,103
472,94,110
473,94,123
474,94,86
475,95,89
476,95,86
477,95,141
478,95,119
479,95,82
480,96,83
481,96,115
482,96,81
483,96,105
484,96,47
485,97,85
486,97,102
487,97,61
488,97,87
489,97,118
490,98,135
491,98,72
492,98,114
493,98,70
494,98,60
495,99,92
496,99,114
497,99,98
498,99,64
499,99,90
500,100,111
501,100,132
502,100,122
503,100,130
504,100,66
505,101,105
506,101,47
507,101,81
508,101,77
509,101,96
510,102,84
511,102,127
512,102,139
513,102,118
514,102,85
515,103,124
516,103,116
517,103,94
518,103,117
519,103,123
520,104,129
521,104,97
522,104,138
523,104,75
524,104,87
525,105,101
526,105,77
527,105,96
528,105,114
529,105,47
530,106,139
531,106,127
532,106,132
533,106,112
534,106,118
535,107,113
536,107,130
537,107,110
538,107,126
539,107,122
540,108,118
541,108,85
542,108,112
543,108,97
544,108,59
545,109,140
546,109,79
547,109,71
548,109,107
549,109,102
550,110,130
551,110,136
552,110,137
553,110,125
554,110,119
555,111,100
556,111,132
557,111,122
558,111,130
559,111,139
560,112,106
561,112,118
562,112,108
563,112,103
564,112,116
565,113,107
566,113,126
567,113,130
568,113,122
569,113,110
570,114,90
571,114,133
572,114,98
573,114,121
574,114,77
575,115,83
576,115,96
577,115,81
578,115,101
579,115,120
580,116,103
581,116,124
582,116,117
583,116,88
584,116,112
585,117,116
586,117,65
587,117,124
588,117,103
589,117,131
590,118,108
591,118,85
592,118,102
593,118,106
594,118,112
595,119,86
596,119,137
597,119,125
598,119,126
599,119,95
600,120,128
601,120,135
602,120,78
603,120,134
604,120,70
605,121,90
606,121,114
607,121,78
608,121,134
609,121,128
610,122,130
611,122,100
612,122,111
613,122,132
614,122,91
615,123,137
616,123,127
617,123,132
618,123,136
619,123,100
620,124,103
621,124,116
622,124,117
623,124,88
624,124,131
625,125,141
626,125,119
627,125,136
628,125,110
629,125,137
630,126,113
631,126,130
632,126,119
633,126,91
634,126,139
635,127,132
636,127,123
637,127,139
638,127,137
639,127,130
640,128,120
641,128,135
642,128,78
643,128,134
644,128,121
645,129,104
646,129,126
647,129,102
648,129,138
649,129,97
650,130,122
651,130,132
652,130,127
653,130,137
654,130,139
655,131,124
656,131,117
657,131,136
658,131,88
659,131,103
660,132,127
661,132,139
662,132,130
663,132,111
664,132,100
665,133,114
666,133,98
667,133,105
668,133,96
669,133,101
670,134,135
671,134,93
672,134,98
673,134,120
674,134,90
675,135,134
676,135,128
677,135,120
678,135,98
679,135,70
680,136,110
681,136,137
682,136,125
683,136,94
684,136,123
685,137,123
686,137,127
687,137,132
688,137,130
689,137,119
690,138,141
691,138,125
692,138,136
693,138,129
694,138,110
695,139,132
696,139,127
697,139,130
698,139,106
699,139,111
700,140,102
701,140,109
702,140,139
703,140,68
704,140,118
705,141,125
706,141,138
707,141,95
708,141,119
709,141,89
