,0,1
236,30,28
237,30,36
238,30,37
239,30,39
240,30,46
241,30,48
242,30,52
243,30,58
244,30,75
245,30,86
246,30,95
247,30,110
248,30,119
249,30,125
250,30,136
251,30,137
252,30,141
253,31,81
254,31,115
255,32,5
256,32,6
257,32,28
258,32,43
259,32,48
260,32,50
261,32,56
262,32,62
263,32,67
264,32,69
265,32,82
266,32,86
267,32,100
268,32,110
269,32,111
270,32,116
271,32,119
272,32,123
273,32,127
274,32,137
275,33,5
276,33,9
277,33,22
278,33,26
279,33,28
280,33,29
281,33,36
282,33,41
283,33,50
284,33,62
285,33,66
286,33,86
287,33,91
288,33,100
289,33,111
290,33,119
291,33,122
292,33,126
293,33,127
294,33,130
295,33,132
296,33,137
297,33,139
298,34,1
299,34,2
300,34,108
301,35,15
302,35,60
303,35,70
304,35,120
305,35,135
306,36,8
307,36,9
308,36,16
309,36,20
310,36,28
311,36,29
312,36,30
313,36,33
314,36,37
315,36,52
316,36,58
317,36,66
318,36,75
319,36,80
320,36,86
321,36,110
322,36,113
323,36,119
324,36,125
325,36,130
326,36,141
327,37,0
328,37,2
329,37,20
330,37,28
331,37,30
332,37,36
333,37,39
334,37,58
335,37,75
336,37,76
337,37,86
338,37,94
339,37,102
340,37,110
341,37,123
342,37,125
343,37,136
344,37,137
345,38,4
346,38,7
347,38,70
348,38,78
349,38,90
350,38,98
351,38,114
352,38,120
353,38,134
354,39,28
355,39,30
356,39,37
357,39,48
358,39,54
359,39,55
360,39,56
361,39,58
362,39,76
363,39,82
364,39,89
365,39,94
366,39,95
367,39,110
368,39,125
369,39,136
370,40,0
371,40,6
372,40,62
373,40,66
374,40,86
375,40,94
376,40,118
377,40,127
378,40,136
379,41,22
380,41,29
381,41,33
382,41,126
383,41,130
384,42,45
385,43,32
386,43,50
387,43,67
388,43,100
389,44,56
390,44,131
391,45,42
392,46,0
393,46,8
394,46,28
395,46,30
396,46,58
397,46,69
398,46,85
399,46,103
400,46,119
401,46,136
402,48,0
403,48,6
404,48,28
405,48,30
406,48,32
407,48,39
408,48,54
409,48,55
410,48,56
411,48,76
412,48,82
413,48,86
414,48,94
415,48,95
416,48,110
417,48,119
418,48,125
419,48,136
420,48,137
421,50,9
422,50,22
423,50,26
424,50,28
425,50,29
426,50,32
427,50,33
428,50,43
429,50,62
430,50,66
431,50,67
432,50,69
433,50,91
434,50,100
435,50,110
436,50,119
437,50,122
438,50,127
439,50,130
440,50,132
441,50,137
442,50,139
443,52,8
444,52,16
445,52,30
446,52,36
447,52,80
448,54,39
449,54,48
450,54,56
451,54,65
452,54,76
453,55,6
454,55,39
455,55,48
456,55,56
457,55,76
458,55,82
459,55,95
460,55,110
