,0,1
471,94,136
472,94,110
473,94,0
474,94,76
475,95,125
476,95,48
477,95,56
478,95,39
479,95,30
480,96,83
481,96,115
482,96,15
483,96,35
484,96,31
485,97,1
486,97,85
487,97,59
488,97,112
489,97,63
490,98,13
491,98,70
492,98,64
493,98,114
494,98,11
495,99,64
496,99,93
497,99,98
498,99,35
499,99,10
500,100,50
501,100,132
502,100,67
503,100,66
504,100,43
505,101,47
506,101,92
507,101,31
508,101,81
509,101,21
510,102,37
511,102,58
512,102,1
513,102,110
514,102,136
515,103,136
516,103,28
517,103,0
518,103,124
519,103,46
520,104,129
521,104,34
522,104,20
523,104,2
524,104,80
525,105,4
526,105,121
527,105,47
528,105,133
529,105,114
530,106,139
531,106,127
532,106,66
533,106,118
534,106,62
535,107,84
536,107,113
537,107,130
538,107,41
539,107,36
540,108,118
541,108,59
542,108,68
543,108,112
544,108,34
545,109,71
546,109,12
547,109,25
548,109,14
549,109,18
550,110,86
551,110,36
552,110,37
553,110,28
554,110,30
555,111,5
556,111,127
557,111,62
558,111,137
559,111,123
560,112,59
561,112,68
562,112,1
563,112,118
564,112,108
565,113,107
566,113,36
567,113,80
568,113,52
569,113,16
570,114,4
571,114,38
572,114,121
573,114,90
574,114,64
575,115,96
576,115,83
577,115,31
578,115,15
579,115,47
580,116,124
581,116,32
582,116,62
583,116,40
584,116,106
585,117,65
586,117,55
587,117,54
588,117,43
589,117,82
590,118,108
591,118,17
592,118,68
593,118,106
594,118,127
595,119,50
596,119,28
597,119,30
598,119,8
599,119,110
600,120,78
601,120,70
602,120,13
603,120,135
604,120,38
605,121,4
606,121,114
607,121,15
608,121,90
609,121,38
610,122,130
611,122,22
612,122,132
613,122,100
614,122,33
615,123,137
616,123,5
617,123,28
618,123,69
619,123,111
620,124,63
621,124,103
622,124,116
623,124,88
624,124,46
625,125,48
626,125,39
627,125,95
628,125,30
629,125,76
630,126,130
631,126,29
632,126,33
633,126,26
634,126,132
635,127,62
636,127,66
637,127,111
638,127,5
639,127,33
640,128,135
641,128,120
642,128,31
643,128,35
644,128,24
645,129,20
646,129,2
647,129,1
648,129,58
649,129,80
650,130,126
651,130,33
652,130,132
653,130,66
654,130,29
655,131,44
656,131,88
657,131,124
658,131,63
659,131,54
660,132,66
661,132,100
662,132,130
663,132,50
664,132,26
665,133,114
666,133,121
667,133,4
668,133,15
669,133,72
670,134,11
671,134,13
672,134,78
673,134,70
674,134,10
675,135,70
676,135,35
677,135,13
678,135,120
679,135,60
680,136,46
681,136,94
682,136,110
683,136,0
684,136,58
685,137,123
686,137,5
687,137,28
688,137,32
689,137,86
690,138,95
691,138,52
692,138,55
693,138,125
694,138,39
695,139,106
696,139,17
697,139,132
698,139,66
699,139,127
700,140,102
701,140,132
702,140,14
703,140,18
704,140,41
705,141,6
706,141,30
707,141,62
708,141,119
709,141,86
