,0,1
553,110,130
554,110,136
555,111,100
556,111,132
557,111,139
558,111,106
559,111,137
560,112,72
561,112,83
562,112,96
563,112,103
564,112,116
565,113,126
566,113,127
567,113,130
568,113,122
569,113,91
570,114,131
571,114,90
572,114,94
573,114,121
574,114,134
575,115,96
576,115,83
577,115,81
578,115,112
579,115,140
580,116,103
581,116,78
582,116,134
583,116,88
584,116,135
585,117,93
586,117,135
587,117,128
588,117,65
589,117,78
590,118,108
591,118,106
592,118,139
593,118,111
594,118,123
595,119,125
596,119,127
597,119,86
598,119,110
599,119,95
600,120,135
601,120,103
602,120,134
603,120,78
604,120,94
605,121,114
606,121,94
607,121,105
608,121,77
609,121,103
610,122,91
611,122,126
612,122,113
613,122,130
614,122,127
615,123,137
616,123,111
617,123,132
618,123,110
619,123,100
620,124,136
621,124,56
622,124,46
623,124,106
624,124,123
625,125,119
626,125,86
627,125,137
628,125,141
629,125,82
630,126,113
631,126,127
632,126,122
633,126,80
634,126,130
635,127,119
636,127,126
637,127,113
638,127,137
639,127,130
640,128,135
641,128,117
642,128,65
643,128,93
644,128,120
645,129,104
646,129,102
647,129,138
648,129,136
649,129,110
650,130,132
651,130,139
652,130,113
653,130,110
654,130,100
655,131,90
656,131,134
657,131,114
658,131,88
659,131,103
660,132,139
661,132,130
662,132,100
663,132,111
664,132,137
665,133,72
666,133,112
667,133,114
668,133,105
669,133,121
670,134,103
671,134,88
672,134,131
673,134,116
674,134,78
675,135,128
676,135,117
677,135,120
678,135,116
679,135,134
680,136,110
681,136,102
682,136,137
683,136,123
684,136,119
685,137,123
686,137,132
687,137,110
688,137,111
689,137,100
690,138,141
691,138,95
692,138,129
693,138,125
694,138,119
695,139,132
696,139,111
697,139,100
698,139,130
699,139,106
700,140,81
701,140,109
702,140,115
703,140,96
704,140,101
705,141,95
706,141,138
707,141,125
708,141,119
709,141,127
