,0,1,2,3,4,5,6,7,8
64,0.4444444444444444,0.7058823529411765,,,0.0,0.6002227171492205,0.10382513661202131,0.26863572433192684,1.0
65,0.2777777777777779,0.7058823529411765,0.0,,,0.6403118040089086,0.4644808743169402,0.23628691983122385,
66,,,0.5,,,,0.5901639344262288,0.43319268635724373,0.0
67,,0.5294117647058824,0.25,,0.0,0.4855233853006682,0.8087431693989067,0.36849507735583686,0.0
68,,0.3529411764705882,0.75,,,0.4142538975501113,,0.43881856540084385,0.0
69,,0.3529411764705882,0.25,1.0,0.0,,0.5191256830601092,0.3305203938115331,0.0
70,,0.5294117647058824,0.25,0.9230769230769232,0.25,0.4899777282850779,0.43715846994535523,0.3642756680731365,1.0
71,,0.5882352941176471,0.5,0.46153846153846156,0.5,0.5389755011135857,,0.32067510548523237,
72,0.5833333333333333,0.2941176470588236,,0.9615384615384616,,0.7104677060133631,0.14207650273224015,0.18284106891701835,1.0
73,,0.5294117647058824,0.25,0.6153846153846154,0.5,,0.2950819672131142,0.19549929676511968,
74,0.9999999999999998,,0.0,,1.0,0.44209354120267275,0.08743169398907114,0.410689170182841,0.0
75,,0.47058823529411764,0.25,,0.0,,0.3224043715846987,0.7313642756680732,0.0
76,,,0.0,1.0,,0.38641425389755013,,0.4669479606188467,
77,,0.3529411764705882,0.25,,0.5,0.36302895322939865,0.2185792349726774,0.49226441631504936,1.0
78,0.5000000000000002,0.5882352941176471,0.0,0.9615384615384616,0.0,,0.43715846994535523,,1.0
79,0.5000000000000002,0.3529411764705882,0.75,,0.5,0.43207126948775065,0.09289617486338742,,
80,,0.4117647058823529,0.5,0.9230769230769232,0.0,0.06570155902004471,,0.8860759493670884,
81,0.19444444444444442,0.3529411764705882,,0.7692307692307693,0.25,0.4164810690423164,,0.4360056258790437,1.0
82,0.3055555555555556,0.7058823529411765,0.0,1.0,,0.3429844097995547,,,
83,0.4444444444444444,0.3529411764705882,0.75,0.9615384615384616,0.0,,,0.40787623066104084,1.0
84,0.36111111111111094,,0.5,0.8846153846153847,0.5,,0.3825136612021858,,0.0
85,0.8055555555555556,0.3529411764705882,,0.9230769230769232,0.25,0.39755011135857465,0.2841530054644803,,
86,,0.5882352941176471,,1.0,,0.34855233853006684,0.4754098360655732,,0.0
87,0.6111111111111109,0.4117647058823529,0.25,0.9230769230769232,0.5,0.3296213808463253,0.27868852459016313,0.5288326300984529,0.0
88,,0.7058823529411765,0.0,0.9615384615384616,0.0,0.7884187082405347,0.1912568306010929,0.1279887482419131,
89,0.16666666666666674,,0.0,0.9615384615384616,,,0.4863387978142071,0.6033755274261603,0.0
90,0.6666666666666667,0.5882352941176471,0.0,0.8461538461538461,0.25,,0.1693989071038251,,1.0
91,,,0.5,,0.0,0.23385300668151454,0.8306010928961736,0.6427566807313647,0.0
92,0.25,0.5882352941176471,,0.5,0.5,0.5077951002227172,0.22404371584699456,,1.0
93,0.4444444444444444,0.823529411764706,0.25,0.9615384615384616,,0.8017817371937639,0.49180327868852425,,1.0
94,,,0.25,0.9230769230769232,0.25,,0.34972677595628365,0.39240506329113933,
95,0.5277777777777779,0.7058823529411765,0.0,,0.0,,,0.7341772151898738,0.0
96,,0.3529411764705882,0.75,0.9230769230769232,0.0,0.37639198218262804,0.4262295081967209,0.47679324894514785,1.0
97,0.7777777777777779,0.3529411764705882,0.5,,,0.41091314031180404,0.17486338797814138,0.44163150492264425,0.0
98,0.4722222222222221,,,,,0.6859688195991092,0.34972677595628365,,1.0
99,,0.7058823529411765,,0.6538461538461539,,0.5077951002227172,0.39890710382513683,0.3488045007032352,1.0
100,,,,,,0.4432071269487752,0.6830601092896171,0.40928270042194104,0.0
101,0.25,,0.75,0.6923076923076924,0.5,,0.1912568306010929,0.620253164556962,1.0
102,,0.3529411764705882,,0.8461538461538461,0.25,,,0.4697609001406471,0.0
103,0.5833333333333333,,0.25,,0.0,0.6247216035634744,,,
104,,0.3529411764705882,,0.6538461538461539,0.25,0.16035634743875282,0.04371584699453557,0.7440225035161745,0.0
105,0.8333333333333333,0.3529411764705882,0.5,0.7692307692307693,0.25,0.2282850779510024,0.17486338797814138,0.6511954992967652,1.0
106,,,0.75,1.0,0.0,0.5389755011135857,0.6338797814207644,0.32067510548523237,
107,0.3055555555555556,0.5882352941176471,0.5,,0.5,0.27282850779510026,,0.5949367088607598,0.0
108,,,0.75,0.9615384615384616,,,0.1967213114754096,,0.0
109,0.08333333333333326,0.3529411764705882,0.75,0.5,0.25,0.4610244988864143,0.3005464480874318,0.39240506329113933,
110,0.4444444444444444,,0.25,0.8846153846153847,,0.3429844097995547,0.4535519125683054,0.5147679324894516,0.0
111,0.25,0.5882352941176471,0.5,1.0,0.0,0.44209354120267275,,0.410689170182841,0.0
112,0.6388888888888891,0.3529411764705882,0.75,1.0,,0.6603563474387528,0.3333333333333326,,
113,0.3055555555555556,0.5882352941176471,0.5,,0.25,0.2015590200445434,,0.6863572433192688,0.0
114,0.6111111111111109,,0.25,,,0.49443207126948785,0.11475409836065564,0.36005625879043635,1.0
115,0.4444444444444444,0.4117647058823529,0.75,0.9230769230769232,,0.3363028953229399,,0.5218002812939524,1.0
116,,0.5882352941176471,,,0.0,,0.4262295081967209,0.04641350210970496,
117,,0.823529411764706,0.0,,0.25,,0.5027322404371577,0.049226441631504914,
118,,,0.75,1.0,0.0,0.457683741648107,0.3333333333333326,,0.0
119,0.5555555555555556,,0.25,,0.0,0.26280623608017817,0.5628415300546448,,0.0
120,0.4444444444444444,0.7058823529411765,0.25,1.0,,,,0.4317862165963433,1.0
121,0.7499999999999998,0.5882352941176471,,1.0,,0.3363028953229399,0.1912568306010929,0.5203938115330522,1.0
122,0.25,0.5882352941176471,0.5,0.9230769230769232,,,0.9071038251366121,,0.0
123,0.2777777777777779,0.4117647058823529,0.25,1.0,0.0,0.44988864142538976,0.4316939890710376,0.40225035161744027,0.0
124,0.8611111111111109,0.7058823529411765,0.25,0.9615384615384616,0.0,0.7104677060133631,0.4316939890710376,0.18284106891701835,0.0
125,0.4722222222222221,0.5882352941176471,0.0,0.9615384615384616,0.0,0.27616926503340755,,0.5921237693389592,
126,0.38888888888888906,0.47058823529411764,0.5,0.9230769230769232,,0.14476614699331858,0.6557377049180322,,0.0
127,0.41666666666666674,,0.5,0.9615384615384616,0.0,,0.5245901639344255,,0.0
128,0.0,0.7058823529411765,,1.0,0.25,,0.4754098360655732,,1.0
129,0.6111111111111109,0.3529411764705882,,,0.25,0.18596881959910916,0.22950819672131084,0.7060478199718709,0.0
130,0.36111111111111094,,0.5,0.9230769230769232,0.25,0.33518930957683746,0.6885245901639343,0.5218002812939524,0.0
131,0.6666666666666667,0.7058823529411765,0.0,,0.25,0.6280623608017817,0.13661202185792343,0.24613220815752457,
132,,0.47058823529411764,0.5,,,,0.6885245901639343,0.40225035161744027,
133,0.7777777777777779,,0.75,,,,0.010928961748633004,0.247538677918425,1.0
134,0.6666666666666667,,0.0,1.0,0.0,0.6837416481069043,,0.20253164556962044,1.0
135,0.36111111111111094,,,1.0,0.25,,0.5081967213114749,0.26300984528832627,1.0
136,0.6388888888888891,,0.25,,,0.4198218262806237,,,0.0
137,0.3055555555555556,,0.25,1.0,0.0,,0.5191256830601092,0.46272855133614654,
138,0.6944444444444444,0.7058823529411765,0.0,0.7692307692307693,0.25,0.18819599109131402,,0.7032348804500703,
139,,,0.75,,0.0,,0.7322404371584699,,
140,0.36111111111111094,0.11764705882352944,,0.6923076923076924,0.25,,0.5300546448087426,,
141,,0.7058823529411765,,0.8846153846153847,0.0,0.10467706013363043,0.4043715846994531,,
