,0,1
283,56,76
284,56,86
285,57,99
286,57,128
287,57,135
288,57,92
289,57,90
290,58,53
291,58,74
292,58,45
293,58,61
294,58,87
295,59,85
296,59,108
297,59,63
298,59,97
299,59,118
300,60,93
301,60,72
302,60,98
303,60,70
304,60,83
305,61,87
306,61,42
307,61,97
308,61,85
309,61,94
310,62,40
311,62,66
312,62,86
313,62,103
314,62,75
315,63,88
316,63,59
317,63,124
318,63,94
319,63,103
320,64,78
321,64,90
322,64,93
323,64,70
324,64,134
325,65,54
326,65,76
327,65,117
328,65,82
329,65,56
330,66,111
331,66,100
332,66,91
333,66,68
334,66,106
335,67,50
336,67,69
337,67,66
338,67,43
339,67,91
340,68,106
341,68,66
342,68,139
343,68,102
344,68,111
345,69,67
346,69,66
347,69,100
348,69,111
349,69,123
350,70,78
351,70,135
352,70,120
353,70,128
354,70,98
355,71,79
356,71,109
357,71,73
358,71,107
359,71,131
360,72,60
361,72,93
362,72,78
363,72,64
364,72,96
365,73,71
366,73,117
367,73,84
368,73,131
369,73,110
370,74,61
371,74,87
372,74,45
373,74,131
374,74,53
375,75,95
376,75,80
377,75,86
378,75,119
379,75,125
380,76,82
381,76,86
382,76,89
383,76,95
384,76,125
385,77,114
386,77,121
387,77,90
388,77,105
389,77,70
390,78,70
391,78,90
392,78,134
393,78,120
394,78,121
395,79,71
396,79,97
397,79,109
398,79,140
399,79,45
400,80,75
401,80,119
402,80,95
403,80,85
404,80,104
405,81,115
406,81,83
407,81,101
408,81,135
409,81,96
410,82,89
411,82,76
412,82,86
413,82,95
414,82,125
415,83,115
416,83,96
417,83,81
418,83,120
419,83,98
420,84,102
421,84,110
422,84,87
423,84,130
424,84,132
425,85,97
426,85,94
427,85,118
428,85,87
429,85,102
430,86,119
431,86,125
432,86,95
433,86,76
434,86,82
435,87,94
436,87,110
437,87,97
438,87,136
439,87,85
440,88,63
441,88,124
442,88,103
443,88,116
444,88,131
445,89,82
446,89,76
447,89,86
448,89,95
449,89,125
450,90,121
451,90,114
452,90,134
453,90,77
454,90,78
455,91,111
456,91,66
457,91,100
458,91,126
459,91,122
460,92,99
461,92,114
462,92,135
463,92,98
464,92,133
465,93,60
466,93,134
467,93,98
468,93,120
469,93,70
470,94,136
471,94,103
472,94,110
473,94,125
474,94,124
475,95,86
476,95,141
477,95,82
478,95,125
479,95,119
480,96,115
481,96,83
482,96,105
483,96,133
484,96,81
485,97,85
486,97,102
487,97,129
488,97,136
489,97,87
490,98,135
491,98,134
492,98,114
493,98,70
494,98,120
495,99,92
496,99,135
497,99,114
498,99,128
499,99,98
500,100,111
501,100,132
502,100,122
503,100,137
504,100,123
505,101,81
506,101,115
507,101,105
508,101,133
509,101,92
510,102,127
511,102,130
512,102,132
513,102,136
514,102,139
515,103,124
516,103,116
517,103,94
518,103,123
519,103,137
520,104,129
521,104,97
522,104,138
523,104,85
524,104,136
525,105,114
526,105,96
527,105,121
528,105,133
529,105,77
530,106,139
531,106,127
532,106,68
533,106,132
534,106,102
535,107,113
536,107,130
537,107,110
538,107,126
539,107,122
540,108,118
541,108,85
542,108,112
543,108,97
544,108,106
545,109,140
546,109,139
547,109,102
548,109,107
549,109,132
550,110,136
551,110,137
552,110,130
553,110,125
554,110,94
555,111,100
556,111,132
557,111,122
558,111,127
559,111,139
560,112,108
561,112,106
562,112,118
563,112,103
564,112,116
565,113,126
566,113,130
567,113,107
568,113,122
569,113,132
570,114,121
571,114,135
572,114,90
573,114,98
574,114,134
575,115,81
576,115,83
577,115,96
578,115,120
579,115,135
580,116,103
581,116,124
582,116,117
583,116,94
584,116,131
585,117,116
586,117,131
587,117,103
588,117,124
589,117,94
590,118,108
591,118,85
592,118,102
593,118,106
594,118,97
595,119,125
596,119,137
597,119,86
598,119,141
599,119,123
600,120,135
601,120,134
602,120,128
603,120,70
604,120,115
605,121,90
606,121,114
607,121,134
608,121,77
609,121,135
610,122,130
611,122,132
612,122,100
613,122,113
614,122,111
615,123,137
616,123,127
617,123,132
618,123,100
619,123,130
620,124,103
621,124,116
622,124,94
623,124,131
624,124,136
625,125,141
626,125,119
627,125,136
628,125,86
629,125,138
630,126,113
631,126,130
632,126,119
633,126,127
634,126,137
635,127,132
636,127,137
637,127,123
638,127,102
639,127,139
640,128,135
641,128,120
642,128,99
643,128,70
644,128,134
645,129,104
646,129,136
647,129,102
648,129,138
649,129,126
650,130,132
651,130,122
652,130,113
653,130,126
654,130,137
655,131,136
656,131,94
657,131,124
658,131,117
659,131,103
660,132,130
661,132,127
662,132,139
663,132,100
664,132,137
665,133,114
666,133,105
667,133,98
668,133,96
669,133,92
670,134,135
671,134,98
672,134,120
673,134,121
674,134,90
675,135,120
676,135,98
677,135,134
678,135,99
679,135,128
680,136,110
681,136,94
682,136,137
683,136,125
684,136,102
685,137,123
686,137,127
687,137,132
688,137,130
689,137,119
690,138,141
691,138,125
692,138,136
693,138,110
694,138,129
695,139,132
696,139,127
697,139,130
698,139,106
699,139,111
700,140,109
701,140,139
702,140,102
703,140,106
704,140,127
705,141,125
706,141,138
707,141,119
708,141,110
709,141,137
