,0,1
0,2,5
1,2,6
2,2,8
3,2,9
4,2,10
5,2,11
6,2,12
7,2,13
8,2,14
9,2,15
10,2,16
11,2,17
12,2,18
13,2,19
14,2,20
15,2,21
16,2,22
17,2,23
18,2,24
19,2,25
20,2,26
21,2,27
22,2,28
23,2,29
24,2,30
25,2,31
26,2,32
27,2,33
28,2,34
29,2,35
30,2,36
31,2,37
32,2,38
33,2,39
34,2,40
35,2,41
36,2,42
37,2,43
38,2,44
39,2,45
40,2,46
41,2,47
42,2,48
43,2,49
44,2,50
45,2,51
46,2,52
47,2,53
48,2,54
49,2,55
50,2,56
51,2,57
52,2,58
53,2,59
54,2,60
55,2,61
56,2,62
57,2,63
58,2,64
59,2,65
60,2,66
61,2,67
62,2,68
63,2,69
64,2,70
65,2,71
66,2,72
67,2,73
68,2,74
69,2,75
70,2,76
71,2,77
72,2,78
73,2,79
74,2,80
75,2,81
76,2,82
77,2,83
78,2,84
79,2,85
80,2,86
81,2,87
82,2,88
83,2,89
84,2,90
85,2,91
86,2,92
87,2,93
88,2,94
89,2,95
90,2,96
91,2,97
92,2,98
93,2,99
94,2,100
95,2,101
96,2,102
97,2,103
98,2,104
99,2,105
100,2,106
101,2,107
102,2,108
103,2,109
104,2,110
105,2,111
106,2,112
107,2,113
108,2,114
109,2,115
110,2,116
111,2,117
112,2,118
113,2,119
114,2,120
115,2,121
116,2,122
117,2,123
118,2,124
119,2,125
120,2,126
121,2,127
122,2,128
123,2,129
124,2,130
125,2,131
126,2,132
127,2,133
128,2,134
129,2,135
130,2,136
131,2,137
132,2,138
133,2,139
134,2,140
135,2,141
136,3,5
137,3,6
138,3,7
139,3,8
140,3,9
141,3,10
142,3,11
143,3,12
144,3,13
145,3,14
146,3,15
147,3,16
148,3,17
149,3,18
150,3,19
151,3,20
152,3,21
153,3,22
154,3,23
155,3,24
156,3,25
157,3,26
158,3,27
159,3,28
160,3,29
161,3,30
162,3,31
163,3,32
164,3,33
165,3,34
166,3,35
167,3,36
168,3,37
169,3,38
170,3,39
171,3,40
172,3,41
173,3,42
174,3,43
175,3,44
176,3,45
177,3,46
178,3,47
179,3,48
180,3,49
181,3,50
182,3,51
183,3,52
184,3,53
185,3,54
186,3,55
187,3,56
188,3,57
189,3,58
190,3,59
191,3,60
192,3,61
193,3,62
194,3,63
195,3,64
196,3,65
197,3,66
198,3,67
199,3,68
200,3,69
201,3,70
202,3,71
203,3,72
204,3,73
205,3,74
206,3,75
207,3,76
208,3,77
209,3,78
210,3,79
211,3,80
212,3,81
213,3,82
214,3,83
215,3,84
216,3,85
217,3,86
218,3,87
219,3,88
220,3,89
221,3,90
222,3,91
223,3,92
224,3,93
225,3,94
226,3,95
227,3,96
228,3,97
229,3,98
230,3,99
231,3,100
232,3,101
233,3,102
234,3,103
235,3,104
236,3,105
237,3,106
238,3,107
239,3,108
240,3,109
241,3,110
242,3,111
243,3,112
244,3,113
245,3,114
246,3,115
247,3,116
248,3,117
249,3,118
250,3,119
251,3,120
252,3,121
253,3,122
254,3,123
255,3,124
256,3,125
257,3,126
258,3,127
259,3,128
260,3,129
261,3,130
262,3,131
263,3,132
264,3,133
265,3,134
266,3,135
267,3,136
268,3,137
269,3,138
270,3,139
271,3,140
272,3,141
273,4,5
274,4,6
275,4,7
276,4,8
277,4,9
278,4,10
279,4,11
280,4,12
281,4,13
282,4,14
283,4,15
284,4,16
285,4,17
286,4,18
287,4,19
288,4,20
289,4,21
290,4,22
291,4,23
292,4,24
293,4,25
294,4,26
295,4,27
296,4,28
297,4,29
298,4,30
299,4,31
300,4,32
301,4,33
302,4,34
303,4,35
304,4,36
305,4,37
306,4,38
307,4,39
308,4,40
309,4,41
310,4,42
311,4,43
312,4,44
313,4,45
314,4,46
315,4,47
316,4,48
317,4,49
318,4,50
319,4,51
320,4,52
321,4,53
322,4,54
323,4,55
324,4,56
325,4,57
326,4,58
327,4,59
328,4,60
329,4,61
330,4,62
331,4,63
332,4,64
333,4,65
334,4,66
335,4,67
336,4,68
337,4,69
338,4,70
339,4,71
340,4,72
341,4,73
342,4,74
343,4,75
344,4,76
345,4,77
346,4,78
347,4,79
348,4,80
349,4,81
350,4,82
351,4,83
352,4,84
353,4,85
354,4,86
355,4,87
356,4,88
357,4,89
358,4,90
359,4,91
360,4,92
361,4,93
362,4,94
363,4,95
364,4,96
365,4,97
366,4,98
367,4,99
368,4,100
369,4,101
370,4,102
371,4,103
372,4,104
373,4,105
374,4,106
375,4,107
376,4,108
377,4,109
378,4,110
379,4,111
380,4,112
381,4,113
382,4,114
383,4,115
384,4,116
385,4,117
386,4,118
387,4,119
388,4,120
389,4,121
390,4,122
391,4,123
392,4,124
393,4,125
394,4,126
395,4,127
396,4,128
397,4,129
398,4,130
399,4,131
400,4,132
401,4,133
402,4,134
403,4,135
404,4,136
405,4,137
406,4,138
407,4,139
408,4,140
409,4,141
410,5,2
411,5,3
412,5,4
413,5,6
414,5,7
415,5,8
416,5,9
417,5,10
418,5,11
419,5,12
420,5,13
421,5,14
422,5,15
423,5,16
424,5,17
425,5,18
426,5,19
427,5,20
428,5,21
429,5,22
430,5,23
431,5,24
432,5,25
433,5,26
434,5,27
435,5,28
436,5,29
437,5,30
438,5,31
439,5,32
440,5,33
441,5,34
442,5,35
443,5,36
444,5,37
445,5,38
446,5,39
447,5,40
448,5,41
449,5,42
450,5,43
451,5,44
452,5,45
453,5,46
454,5,47
455,5,48
456,5,49
457,5,50
458,5,51
459,5,52
460,5,53
461,5,54
462,5,55
463,5,56
464,5,57
465,5,58
466,5,59
467,5,60
468,5,61
469,5,62
470,5,63
471,5,64
472,5,65
473,5,66
474,5,67
475,5,68
476,5,69
477,5,70
478,5,71
479,5,72
480,5,73
481,5,74
